"video_id","feature_names","title","description","category","duration","path","topics"
"facebook392099917934118","Transportation, Poster, Human, Automobile, Crowd, Driving, TEXT_TOP_RIGHT, 5 - 10 Percent Of Screen Width - First 10 Seconds, Text, Person, Atm, 2 - 3 Words Per Second - First 10 Seconds, 3-4 minutes, Back, TEXT_TOP_LEFT, Sunglasses, Ticket, Cash Machine, Glasses, Clothing, Footwear, Billboard, 3 Seconds on Screen, TEXT_TOP_CENTER, TEXT_BOTTOM_LEFT, Shoe, 26 - 30 Words On Screen - First 10 Seconds, Trademark, Paper, Architecture, Mosque, 13 - 15 The Most Words On Screen At Any One Time -  First 10 Seconds, Villa, Building, TEXT_BOTTOM_RIGHT, Sedan, Machine, 4 shot changes first 10 seconds, Vehicle, Magician, TEXT_MIDDLE_RIGHT, People, Collage, Car, Asleep, 5 - 10 Percent of Screen Height - First 10 Seconds, Webpage, Sign, File, Ampersand, 2 average shot changes per 10 seconds, Pot, Make Out, Logo, Flyer, Audience, Brochure, Alphabet, Speech, Head, Housing, Photo Booth, Dome, House, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, 13-15 shot changes first 30 seconds, Word, License, Bust, Performer","Racist Mother Radicalizes Her Kids. This Is Terrorism","Vile RACIST Mother Teaches Her Kids Anti-Muslim Hate + Francis Maxwell Has A Pretty Strong Message For Her.","OTHER",224.837,"/TYTBreakdown/videos/392099917934118/",
"facebook10155712262483387","Transportation, Mojito, Human, Poster, Automobile, Educational Content, Educational Content, Flora, Bread, Agriculture, Interesting, Environmental Safety, Pessimistic, Meal, Traffic Jam, Freeway, Informative, SCI, Train, Person, Text, Sandwich, People, Cocktail, Car, Alcohol, Vehicle, Educational, Text-on-Screen, Shipping Container, Road, Vegetable, POV : Point of View, Parking Lot, Cabbage, 61-90 seconds, Bagel, Food/Recipe, Grilled Cheese Sandwich, Food, Field, Carrot, Close-up, Controversial, Seeker, Convincing, Grain, Hair, Home & Garden, Market, Food & Drink, Underwear, Parking, Dish, Butter, White text, environmental issues, Environmental impact of our sandwich consumption, Locomotive, Food & Grocery, 2 average shot changes per 10 seconds, Informational, Reading, Logo, Flyer, Brochure, Refrigerator, Informational, Head, Instrumental, Blue text, Wheat, Paper, Trademark, Advocacy, Afro Hairstyle, Word, 1 shot changes first 10 seconds, Plant, Produce, Burger, Fast, Plate, Jar, Supermarket, White and blue text","Your Sandwich Is Fueling Climate Change","No matter which way you slice it, sandwiches are contributing to climate change.","NEWS",80.51,"/SeekerMedia/videos/10155712262483387/",
"facebook10155770055888387","4-6 shot changes first 30 seconds, Poster, Weather, Human, Frying Pan, Automobile, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Wok, Silhouette, Outer Space, 21 - 25 Words On Screen - First 10 seconds, 21 - 25 Words On Screen - First 10 seconds, Person, Text, Elon Musk, People, Car, 3 Seconds on Screen, Space, Launch, Eruption, Astronomy, TEXT_BOTTOM_LEFT, 2 - 3 Words Per Second - First 10 Seconds, Hospital, Cumulus, 61-90 seconds, Sunlight, Outdoors, TEXT_BOTTOM_RIGHT, Building, 4 - 6 The Least Words On Screen At Any One Time - First 10 Seconds, Nature, Flame, Fire, Billboard, Universe, TEXT_MIDDLE_LEFT, Factory, 2 average shot changes per 10 seconds, Sky, Refinery, Logo, Flyer, Brochure, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, Trademark, Cloud, Paper, 1 shot changes first 10 seconds, Word, Clinic, 20 - 25 Percent Of Screen Width - First 10 Seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, 20 - 25 Percent Of Screen Width - First 10 Seconds, Shop, Stencil","The Environmental Impact Of SpaceX Rocket Launches","How will SpaceXs Falcon Heavy launches affect the environment?","NEWS",79.443,"/SeekerMedia/videos/10155770055888387/",
"facebook1445865142121328","Automobile, Transportation, Poster, Human, Kid, Flora, Bicycle, Product, Branded Content, Asphalt, 16-18 shot changes first 30 seconds, Arched, Sports Car, Sidewalk, Person, Bike, Suv, Photographer, People, Car, Vehicle, Tire, Michael Emerson, Baby, Sedan, Art, Sphere, Compilation/Clips, Tarmac, Shorts, Pine, Doodle, Electronics, Product Review, Female, Painting, Hole, Hair, Finger, Child, Coupe, Arch, Pottery, Pavement, Girl, Camera, Sedan, Carlos Basualdo, 31-60 seconds, Skirt, Conifer, Automotive, Sports, Flyer, Logo, Brochure, Tree, Blonde, Trademark, Paper, Cyclist, Vase, Plant, Word, Haircut, Highlight, Sport, Jar, Drawing, 7 average shot changes per 10 seconds, Potted Plant, Snow","Fords New Disquise For Unreleased Cars","Ford Motor Company invented a ‘camouflage’ for its cars","BUSINESS",45.225,"/thrillistentertainment/videos/1445865142121328/",
"facebook803769766462076","Transportation, Human, Automobile, Glass, Face, Flora, Bicycle, Bread, Cooking, Person, Pastry, Dessert, Coffee Table, Bike, People, Car, 4 shot changes first 10 seconds, Bean, Restaurant, Vehicle, Furniture, Panning shot, Text-on-Screen, Vegetable, Nut, Bling, Table, Compilation/Clips, Still image, 19-21 shot changes first 30 seconds, Bagel, Food/Recipe, Health & Fitness, 5 average shot changes per 10 seconds, Interior Design, Sprinkles, Jewelry, Couch, Food, Carrot, Close-up, Rice, Grain, Hair, RSVP, Paleo diet, Seed, Dining Table, Glasses, Clothing, Footwear, Sunglasses, Sebastián Pinto, Pros and cons of paleo diet, Tomato, Chair, Live Action, Food & Drink, Bell Pepper, Conifer, Catherine Reitman, Food & Grocery, Amy Ahomiro, Sports, Informational, Tree, Head, Dimples, Cauliflower, Walnut, Indoors, Dairy, Afro Hairstyle, Historical, Refinery 29, Word, Plant, Produce, Sport, Pepper, Jar, Donut, food, Multi-Segment, Ornament, Arts & Entertainment","Try Living With Lucie: Paleo Diet","Check out what happened when we tried the Paleo diet for a week 🍴 Tag a Paleo friend!","NEWS",90.473,"/Refinery29RSVP/videos/803769766462076/",
"facebook527364034118583","Transportation, Poster, Human, Automobile, Silhouette, Lighting, Flora, Ct Scan, Asphalt, Page, Traffic Jam, License Plate, Intersection, Freeway, Crowd, Urban, Train, Text, Person, Taxi, People, Van, Night, Car, 4 shot changes first 10 seconds, Vehicle, 4 average shot changes per 10 seconds, X-Ray, Road, Parking Lot, Hospital, 61-90 seconds, Tarmac, Pollution, Building, Matt Damon, Parade, Pottery, Brick, Parking, Cab, Logo, Flyer, Brochure, Alphabet, Paper, Trademark, Word, License, Police Car, Night Life, Plant, Clinic, Ampersand, Sign, Jar",,"Lets Talk About The Bourne Franchises Epic Car Chases","NEWS",79.081,"/thrillistentertainment/videos/527364034118583/",
"facebook10155758612028387","Transportation, Human, Poster, Educational Content, News, Automobile, Pedestrian, Invertebrate, Crowd, Informative, Progressive, SCI, Flora, Fence, Environmental Safety, Pickup truck, Upsetting, Upsetting, drain pipe, Dessert, Text, Sidewalk, Pond, Person, Accessories, White text on black backdrop, White text on black backdrop, Walkway, Sphere, Tractor, Still image, Still image, Compilation/Clips, Outdoors, Flower Arrangement, Cake, Mardi Gras in New Orleans leaves an enormous amount of waste on the streets, which is problematic for the city., Health & Fitness, Health & Fitness, Pavement, Market, Mining, Brick, Earth, Tow Truck, mardi gras, Yew, Bead, garbage, Black text on white backdrop, Seeker, Black text on white backdrop, Seeker, Water, Greeting Card, Dungeon, White text, Sewer, White text, Live Action, Disgusting, 4 shot changes first 10 seconds, Vehicle, Educational, Text-on-Screen, Text-on-Screen, Educational, Trash, Panning shot, Altar, Panning shot, Moss, Path, Engine, Conifer, Animal, Truck, People, Suv, Collage, Car, Blossom, 2 average shot changes per 10 seconds, 91-120 seconds, Informational, Scorpion, Flyer, Audience, White and blue text on black backdrop, Rhythmic, Informational, blue text on black backdrop , Brochure, Black Man, City Street, City Street, Multi-Segment, Tomb, Tree, Envelope, Blue text, Bulldozer, Instrumental, Blue text, Instrumental, Soft, Waterfront, Flower, Food, Building, Banner, Close-up, News Story, City, News Story, Animated, News Story, News Story, Close-up, Overhead shot, Paper, mardi gras beads, Architecture, Muzak, Word, Trash, Plant, Harbor, Port, Ornament, Blackboard, Mail, White and blue text","Mardi Gras Beads Are An Environmental And Health Hazard","Mardi Gras celebrations left New Orleans with 7 million pounds of debris.","NEWS",105.193,"/SeekerMedia/videos/10155758612028387/",
"facebook1778411889073185","Weather, Transportation, Leisure Activities, Poster, Human, Beard, Automobile, 10 - 15 Percent Of Screen Width - First 10 Seconds, Outer Space, TEXT_TOP_RIGHT, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Silhouette, Lighting, Kid, Flora, Ct Scan, Asphalt, 21 - 25 Words On Screen - First 10 seconds, 21 - 25 Words On Screen - First 10 seconds, Smoke, Person, Text, Kissing, 6 Average Words On Screen, 2 - 3 Words Per Second - First 10 Seconds, Hospital, Cinema, Back, Camping, Tarmac, Sunlight, Kiss, Outdoors, Goggles, Glasses, Countryside, Clothing, Fire, X-Ray, Coat, Road, Space, Limo, Astronomy, TEXT_BOTTOM_LEFT, 4 - 6 The Least Words On Screen At Any One Time - First 10 Seconds, Smog, Flame, Child, Nature, Hair, Mascot, Universe, TEXT_MIDDLE_LEFT, Spotlight, Vehicle, Clown, Fog, Baby, TEXT_MIDDLE_RIGHT, Animal, People, Photographer, Night, Car, Flyer, Logo, Forge, Brochure, Alphabet, 1 average shot changes per 10 seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, Ampersand, Stage, Overcoat, Harvest, Head, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Tunnel, Pollution, Grass, Music, Field, Dirt Road, Trademark, Vigil, Paper, Afro Hairstyle, Word, 1 shot changes first 10 seconds, Performer, Plant, Paintball, LED, Night Life, Clinic, 2 Seconds On Screen, 4-5 minutes, 1-3 shot changes first 30 seconds, Bottle, Gravel","BARBARIC Dakota Access Oil Police Cause Mass Hypothermia",,"NEWS",243.18,"/TYTpolitics/videos/1778411889073185/",
"facebook857893737716345","Transportation, Human, Automobile, PieCaken, Spinning cake stand, Spinning Cake Stand, Upbeat, popular food spots, File Folder, PieCaken, Branded Content, Cooking, Person, Dessert, Cooking Batter, Authentic, Layered Dessert, Pie on fork, Dessert, city life, Cake, White text on pink backdrop, Food/Recipe, Stainless steel cake stand, Baking tools, File Binder, Cocoa, Spectacle, Kitchen utensils, Dessert menu, Chocolate, Restaurant window looking out, Bloomingdales, FedEx truck, Cream, Apple pie filling, Cutting a slice of cake, Frosting dots, Cinnamon Buttercream, Live Action, Desserts & Baking, Food & Drink, Food menu, Vehicle, Food hack, Slice of cake, Text-on-Screen, Car Wheel, 2 shot changes first 10 seconds, Trailer Truck, Pie, Pie crust, Truck, People, Cake stand, Car, Frosting piping bag, Shareable, NYC traffic, 91-120 seconds, 2 average shot changes per 10 seconds, Turducken, Creme, Taking pie out of mold, Spoon, Spice cake, Stainless steel countertop, Commercial kitchen, ceramic white plate, Instrumental, Pecan Pie, Wheel, Food, Slicing cake, Lathe, Executive pastry chef, David Burke, Word, Gravy, Call to action , Call to action, Pumpkin Pie, Frosting tool, David Burke, Oat crumble, Turducken inspired food, Cutlery, Fudge, Artistic, Restaurants","PieCaken","This is a PieCaken, a pie inside of a cake 🙊 🙊 🙊  The turducken has just met its match (David Burke at Bloomingdales)","NEWS",110.121,"/Refinery29RSVP/videos/857893737716345/",
"facebook10155425923255891","Transportation, Mound, Home Decor, Electrical Device, Human, Automobile, Flora, Lighting, 3 shot changes first 10 seconds, Promontory, Ocean, Person, Hearth, Coffee Table, Shack, Suv, People, Rubble, Cliff, Car, Vehicle, Grassland, Furniture, Bookcase, Apartment, Ancient Egypt, Bedroom, Table, Appliance, Kitchen, Mountain, Interior Design, Couch, Field, Building, Outdoors, Lamp, Electronics, Pottery, Home Theater, Countryside, Brick, Flooring, Shelter, Nature, Oven, Entertainment Center, Water, 10-12 shot changes first 30 seconds, Room, Lampshade, Cottage, Chair, Curtain, Pantry, Rural, Peninsula, Hut, Fort, Shelf, Jar, Housing, House, Indoors, Floor, Cave, Bed, Architecture, 91-120 seconds, Valley, Sea, Fireplace, Plant, Vase, Pyramid, Coast, 3 average shot changes per 10 seconds, Bunker, Potted Plant, Ornament, Loft","Buy An Entire Village in Scotland","This village on the Isle of Skye is up for grabs: thrl.st/2tsHUxC","NEWS",94.739,"/Thrillist/videos/10155425923255891/",
"facebook10156183621905891","Windshield, Transportation, Musician, Leisure Activities, Human, Half Track, Automobile, Poster, Innovation, Snowboarding, Woman wearing flannel shirt, Skiing, John Martyn, Riding Bicycle, Lighting, Dance, Bicycle, Jeep, Product, Upbeat, Sports, Person, Bike, Ski jumping, Snowboarding, People, Truck, Van, Suv, Light, Car, Trucks & Accessories, LED snowboard, Text-on-Screen, Vehicle, Robot, Guitarist, Car Wheel, Dog, Flask, Stimulating, Thrillist, Panning shot, 8 innovative winter sport items, Live, Sweater, POV : Point of View, Headlight, Hospital, Tractor, Compilation/Clips, 2-3 minutes, Wheel, Snowplow, Ice, Sports, Close-up, Sports, Skiing, Outdoors, Knitting, Truck, Exciting, Arctic, Snowball, device that syncs with an app, 5 shot changes first 10 seconds, Nature, Snow, Electronic, Hot tub, 10-12 shot changes first 30 seconds, Winter, Sedan, Toy, Winter, Whiskey, 8 products to make winter better, Colorful lights , Original, Hobbies & Interests, Mountain bike, White text, Thrilling, Sport, Jesse C. Boyd, Ampersand, Woman wearing beanie, Keyboard, Drinking alcohol, Bulldozer, Instrumental, Trademark, Paper, Cyclist, Jeep, Overhead shot, Golden Retriever, Mountain Biking, Helmet camera, Helmet, Sports, Flyer, Brochure, Snowboarding, Alphabet, Logo, Creative, Man wearing ski goggles, Performer, Action & Adventure, Fast, Clinic, Highlight, 3 average shot changes per 10 seconds, Skiing, Snow, Woman wearing bikini, Snowboard, Scarf, White text on red backdrop","Inventions That Make Winter Not Suck","These inventions make winter suck way less.","NEWS",150.974,"/Thrillist/videos/10156183621905891/",
"facebook616233098565009","Windshield, Transportation, Human, Cap, Poster, Automobile, 3 shot changes first 10 seconds, License Plate, Text, Headphones, Person, Hat, Van, People, Taxi, Car, Airplane, Vehicle, Binoculars, School Bus, Electronics, Clothing, Bus, 10-12 shot changes first 30 seconds, Dinghy, Beanie, 31-60 seconds, Jet, Cab, Roberto Cammarelle, Headset, Craig Newmark, Trademark, Paper, Cédric Hengbart, Boat, Logo, Flyer, Brochure, Word, Sink, License, 3 average shot changes per 10 seconds",,"This device might replace the boot for parking enforcement (via NowThis Future)","NEWS",51.091,"/thrillistentertainment/videos/616233098565009/",
"facebook10155905912165891","Poster, Fries, Cooker, Human, Automobile, Silhouette, Bamboo, Asphalt, Beer Bottle, Urban, Person, Dessert, Xzibit, People, Sandwich, Car, Alcohol, Chinx, Drink, Chocolate, Bling, Sarah Hassan, 5 average shot changes per 10 seconds, Food, Game, Jewelry, Building, 61-90 seconds, Town, Tarmac, Nuggets, Cake, Gambling, City, Nasheet Waits, Billboard, Glasses, 5 shot changes first 10 seconds, Tartan, Cup, Celebrating, Pie, Beer, Gary Brackett, Head, Car Dealership, Blonde, Fried Chicken, Pot, Word, 13-15 shot changes first 30 seconds, Slow Cooker, Shaking Hands, Bench, Beverage, Plaid, Ornament, Bottle","Food/Groups: Mild Sauce","While not many people know exactly whats in Chicagos beloved mild sauce, one thing they know for sure is its delicious and a staple of the Windy City. Check out the full episode of Food/Groups at Thrillist: No Leftovers: thrl.st/2zk5d0e","NEWS",82.345,"/Thrillist/videos/10155905912165891/",
"facebook10156205900230891","Transportation, Human, Poster, Beard, Automobile, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Silhouette, Train Station, Flora, Bicycle, Asphalt, 10 - 15 Percent Of Screen Width - First 10 Seconds, Train, Person, Sports Car, Sidewalk, Coffee Table, Bike, Skateboard, Snowboarding, Suv, People, Flood, Car, Abies, 4 shot changes first 10 seconds, Vegetation, Vehicle, Furniture, Dan Vogelbach, Terminal, Road, Coat, Art, TEXT_BOTTOM_LEFT, Hospital, Table, Back, Spaceship, Pollution, Interior Design, Hardwood, Forest, Female, TEXT_BOTTOM_RIGHT, 61-90 seconds, Sunlight, Tarmac, Pine, Outdoors, Shorts, Apparel, 16 - 20 Words On Screen - First 10 Seconds, Tabletop, Pottery, Jaguar Car, Dining Table, Pavement, Girl, Glasses, Flooring, Footwear, Clothing, 4 - 6 The Least Words On Screen At Any One Time - First 10 Seconds, Yew, Shoe, Nature, Coupe, Operating Theatre, Sedan, Ramp, Machine, Fir, Chair, Beach, Conifer, Engine, 5 - 10 Percent of Screen Height - First 10 Seconds, 1 - 2 Words Per Second - First 10 Seconds, Wood, Sport, Overcoat, Woman, Jar, Spruce, Blonde, Tree, TEXT_BOTTOM_CENTER, Mushroom, Trademark, Indoors, Floor, Segway, Sports, Monument, Logo, Scooter, Word, 13-15 shot changes first 30 seconds, Vase, Plant, Boot, Clinic, 3 average shot changes per 10 seconds, 1 Second On Screen, Potted Plant, Sculpture, Snow","Onewheel+XR","This motorized one-wheeled skateboard is self-balancing.","NEWS",74.771,"/thrillisttravel/videos/10156205900230891/",
"facebook10156035299990891","Transportation, Poster, Human, Glacier, Automobile, Kid, File Folder, Ct Scan, Hoodie, Crash Helmet, Person, Alloy Wheel, Sweatshirt, People, Car, Vehicle, Robot, Furniture, Baby, Vest, X-Ray, Sideboard, Team, Coat, Motorcycle, Sweater, Lifejacket, Wheel, Pollution, Mountain, Ice, Outdoors, Jacket, Footwear, Fireman, Clothing, File Binder, Nature, Child, Alps, Winter, 10-12 shot changes first 30 seconds, Toy, 2 shot changes first 10 seconds, Engine, Sport, Aluminium, Hardhat, Trademark, Paper, 91-120 seconds, Sports, Flyer, Brochure, Bag, Backpack, Logo, Word, Helmet, Inflatable, 3 average shot changes per 10 seconds, Snow","Airbag Jacket","This airbag jacket is a lifesaver for bikers.","NEWS",95.017,"/thrillisttravel/videos/10156035299990891/",
"facebook10155500712130891","4-6 shot changes first 30 seconds, Transportation, Poster, Human, Automobile, Leisure Activities, Flora, Asphalt, Sea Waves, Ocean, Person, Coffee Table, People, Car, Airplane, Vehicle, Furniture, Canoe, 6 average shot changes per 10 seconds, Table, Palm Tree, Parking Lot, Swimwear, Couch, Building, Tarmac, Rowboat, Outdoors, Shorts, Fishing, Flying, Clothing, Bridge, Vincent Gale, Glasses, Nature, Water, Kayak, Parking, Outrigger, Sedan, Dinghy, Chair, Beach, Yacht, Plywood, Wood, Sport, Tree, Aircraft, Cone, Cave, 91-120 seconds, Sports, Sea, Bag, Boat, Arecaceae, 1 shot changes first 10 seconds, Word, Rock, Plant, Watercraft, Vessel, Cutlery","Foldable Kayak You Can Take Anywhere","This boat folds down into a suitcase.","NEWS",93.161,"/thrillisttravel/videos/10155500712130891/",
